open_time_ms,open,high,low,close,base_volume,close_time_ms,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
1741485600000,86198.39,86276.42,86001.48,86003.33,283.22646,1741489199999,24402217.6809547,75435,130.51258,11246621.7046987
1741489200000,86003.32,86217.45,85939.85,86115.71,332.21281,1741492799999,28596068.1916571,97333,151.1259,13011001.7384818
1741492800000,86115.71,86125.27,85942.0,86053.74,291.30421,1741496399999,25059342.7786727,62241,134.77016,11593949.6971424
1741496400000,86053.74,86158.83,85976.02,86034.01,217.69929,1741499999999,18732587.9651551,63676,110.00946,9465565.3788875
1741500000000,86034.0,86048.0,85809.48,85910.0,409.14686,1741503599999,35157072.5580376,82466,165.08351,14187781.0591037
1741503600000,85910.0,86156.17,85846.91,86004.61,457.17501,1741507199999,39323716.171902,67661,151.29529,13011096.2021057
1741507200000,86004.61,86098.0,85777.0,85792.0,297.44422,1741510799999,25558011.9346058,61031,168.97789,14520552.9577837
1741510800000,85792.0,85891.64,85382.39,85564.0,471.15347,1741514399999,40378118.9004129,88811,147.6067,12650530.4706141
1741514400000,85564.0,85620.0,84708.01,84844.1,1265.34082,1741517999999,107739339.9053163,213242,447.34963,38093672.8789481
1741518000000,84844.11,85098.38,84625.01,85024.01,949.54327,1741521599999,80596032.600543,203491,451.93373,38366980.7911808
1741521600000,85024.0,85058.34,84240.36,84599.99,1390.32594,1741525199999,117506804.2744213,218178,643.83822,54418618.384015
1741525200000,84600.0,84700.0,83483.13,83489.95,1412.09732,1741528799999,118752181.8445797,233416,567.29083,47722773.403968
1741528800000,83489.96,83817.25,83000.0,83602.57,1909.96106,1741532399999,159318171.6755312,396975,994.62586,82985701.4755919
1741532400000,83602.58,83768.34,82711.5,83080.41,2011.81321,1741535999999,167492449.2008877,285896,908.37287,75659206.0120977
1741536000000,83080.4,83758.22,82327.59,82496.01,2326.08392,1741539599999,192943800.7874456,470033,1101.11299,91363744.7907297
1741539600000,82496.01,82944.0,82223.0,82366.0,1427.44276,1741543199999,117751552.6895977,408915,691.40946,57036857.0857229
1741543200000,82365.99,83340.58,82264.0,82670.0,1491.41884,1741546799999,123484569.0335379,476667,770.27318,63786847.764453
1741546800000,82670.0,82988.11,82336.36,82640.86,1010.21232,1741550399999,83484706.6435482,269836,527.34736,43585329.9855428
1741550400000,82640.86,83539.66,82615.38,83083.15,858.57068,1741553999999,71379742.1065541,184317,495.70996,41210476.3445862
1741554000000,83083.16,83090.02,81555.0,81845.11,1681.2986,1741557599999,138121112.1789719,294228,677.15527,55632035.2285524
1741557600000,81845.12,82066.23,80202.53,80358.19,2498.36258,1741561199999,202693219.7299067,396693,1068.47698,86753734.9619733
1741561200000,80358.18,81042.41,80000.0,80734.37,2515.51987,1741564799999,202586552.6111118,397858,1256.68543,101252436.3200664
1741564800000,80734.48,81500.0,80037.62,81292.0,2119.91701,1741568399999,171259461.1589301,475003,1094.27933,88438864.9059735
1741568400000,81292.01,81888.0,80802.59,81766.01,1700.61474,1741571999999,138585087.6041542,352112,945.07968,77022791.3332285
1741572000000,81766.01,82744.0,81526.25,82198.12,1747.3959,1741575599999,143772301.2790216,296986,970.22984,79839124.5362332
1741575600000,82198.12,82333.37,81791.82,82047.49,1063.09038,1741579199999,87244836.453821,198666,518.93845,42594084.7895206
1741579200000,82047.49,82659.14,82004.0,82634.05,647.00669,1741582799999,53325596.7357822,150769,382.98838,31570319.1317692
1741582800000,82634.05,82797.95,82124.35,82308.52,761.63193,1741586399999,62780702.114918,114785,350.19072,28874111.3739705
1741586400000,82308.51,82425.71,81977.27,82332.67,718.31521,1741589999999,59034685.5981022,123165,388.69433,31951760.3371773
1741590000000,82333.81,82687.5,82048.44,82318.77,735.02286,1741593599999,60530629.7382707,158380,343.07096,28256953.9356371
1741593600000,82318.78,82391.75,81151.0,81350.46,1240.84016,1741597199999,101402131.1535052,380766,517.02755,42264152.5080265
1741597200000,81350.46,84123.46,81325.32,82514.26,3135.7787,1741600799999,260176673.3831015,745654,1707.52399,141687176.9520125
1741600800000,82514.27,82683.99,81630.59,82288.19,960.18393,1741604399999,78851199.0071383,397236,459.60284,37754509.8055173
1741604400000,82288.19,83826.02,82065.73,83582.0,1355.26923,1741607999999,112393506.9579001,245819,864.25234,71690930.8887556
1741608000000,83582.0,83771.94,82634.16,83248.12,1804.51434,1741611599999,150165017.1162594,330513,864.16505,71928987.0791123
1741611600000,83248.12,83313.99,81423.51,81528.94,2151.30539,1741615199999,177120119.8817476,437527,958.43523,78962516.228995
1741615200000,81528.93,81528.93,79177.03,79847.08,6049.79262,1741618799999,484084481.4423452,787100,2767.12756,221393449.7300034
1741618800000,79847.09,81118.32,79570.57,80043.85,2855.95678,1741622399999,229375257.033087,488795,1506.89282,121059403.7867484
1741622400000,80043.84,80250.0,78992.1,79009.98,2435.72646,1741625999999,193622952.257001,422856,1046.42596,83231615.7458749
1741626000000,79009.01,79327.98,78202.0,78459.91,4021.36721,1741629599999,316403393.1928357,537500,1629.81026,128290599.8842119
1741629600000,78459.9,79147.05,77501.1,77655.26,3305.83539,1741633199999,258606644.912512,488667,1354.81417,106111746.01269
1741633200000,77655.25,79533.57,77459.91,79060.84,3706.69015,1741636799999,290911301.6755763,587965,1914.22603,150258625.7650702
1741636800000,79060.84,79729.73,78409.4,79304.98,1749.77269,1741640399999,138289648.8899506,307662,855.38005,67623393.7630505
1741640400000,79304.97,79886.03,78959.9,79565.81,1079.83363,1741643999999,85837654.3957042,208051,538.29949,42792177.4522502
1741644000000,79566.86,79845.42,79200.0,79502.36,890.45364,1741647599999,70742617.9757254,205364,443.32735,35233573.6683896
1741647600000,79502.36,79708.0,78449.98,78595.86,1397.06901,1741651199999,110409047.8007966,260197,477.78834,37775385.7379304
1741651200000,78595.86,79235.77,76606.0,77673.6,5219.87886,1741654799999,404454816.1328133,649919,2216.35171,171719587.1205571
1741654800000,77673.6,79130.93,76816.52,79130.66,3194.38716,1741658399999,249089136.3983959,580980,1683.04502,131360417.4993313
1741658400000,79130.65,79650.0,78938.0,79354.53,1754.34261,1741661999999,139081862.5900526,321262,895.26591,70979616.7997998
1741662000000,79354.54,79938.27,79279.9,79522.29,953.63506,1741665599999,75890572.8011086,198555,449.60557,35786559.0238989
1741665600000,79522.29,80245.26,79439.9,79759.91,1261.6828,1741669199999,100833547.804586,225888,634.16483,50684456.530643
1741669200000,79759.91,80457.0,79719.87,80261.78,1400.52299,1741672799999,112235933.7435276,213945,719.60941,57675930.7678739
1741672800000,80261.78,80547.79,80091.18,80099.33,727.41838,1741676399999,58425002.3097966,160950,347.54095,27925014.8240575
1741676400000,80099.32,80614.89,80088.0,80424.95,1177.73486,1741679999999,94665814.9426599,143962,770.40935,61926597.4632167
1741680000000,80424.94,81525.62,80325.22,81131.16,2032.15403,1741683599999,164503425.4062759,227437,1214.88668,98310315.6195421
1741683600000,81131.15,81900.05,81129.98,81460.39,1344.56881,1741687199999,109604052.8929845,213790,714.90157,58275651.103571
1741687200000,81460.38,81886.31,81269.85,81808.26,1037.52973,1741690799999,84719110.4720968,140445,504.08016,41174817.4964796
1741690800000,81808.25,82092.34,81400.0,81720.34,1184.00715,1741694399999,96823535.5670052,165365,571.52682,46754982.1679446
1741694400000,81720.33,81909.69,81017.0,81225.5,1849.7363,1741697999999,150660424.1770798,210613,689.72044,56188300.6388453
1741698000000,81225.49,82225.21,80536.33,80898.49,4637.72925,1741701599999,376599163.3262569,522372,2216.07773,180031088.3757267
1741701600000,80898.5,81374.92,79058.0,79773.04,6591.00781,1741705199999,528350731.6072829,726530,3137.11983,251604368.4699032
1741705200000,79773.05,81666.0,79653.69,81232.24,3555.27893,1741708799999,287739776.1892107,498583,2017.3316,163263511.3419056
1741708800000,81232.23,81900.0,80609.96,81386.8,2212.88519,1741712399999,179883874.8361783,354450,942.81943,76715396.305124
1741712400000,81386.79,81727.27,80777.75,81305.57,1542.25683,1741715999999,125347406.276244,284121,754.88924,61362926.9535557
1741716000000,81305.58,83470.01,81288.61,83280.94,2780.96936,1741719599999,229933180.0176396,374806,1522.96907,125822221.1961664
1741719600000,83280.95,83617.4,82846.31,83104.01,1549.39261,1741723199999,128945561.1942728,255838,717.57195,59747215.8680372
1741723200000,83104.01,83170.38,82586.84,82799.68,845.3044,1741726799999,70055507.8063063,148383,381.93461,31658734.5689854
1741726800000,82799.68,83265.38,82799.67,83110.72,576.90124,1741730399999,47946754.4385638,100776,324.3066,26955320.5266249
1741730400000,83110.71,83306.87,82981.3,83133.48,560.5699,1741733999999,46609518.4994502,117908,249.92036,20782284.7027602
1741734000000,83133.48,83185.0,82550.52,82932.99,780.17427,1741737599999,64602117.6810037,146432,353.11886,29245097.8372693
1741737600000,82932.99,83142.11,82604.95,82765.52,658.58485,1741741199999,54571850.2403997,154971,338.24681,28036676.0424873
1741741200000,82765.52,83783.26,82752.58,83313.6,1260.16624,1741744799999,105024042.4905088,195051,795.29436,66282036.6499817
1741744800000,83313.6,83330.04,82217.01,82430.79,1790.05082,1741748399999,148082967.7088042,247793,759.38762,62806734.9840205
1741748400000,82430.8,82620.01,82100.61,82127.72,1003.13679,1741751999999,82619212.747987,178424,450.95394,37155166.7608348
1741752000000,82127.73,82180.0,81617.76,81811.05,1145.12345,1741755599999,93742543.5198879,188957,533.5625,43685033.7090148
1741755600000,81811.05,82048.93,81617.0,81987.43,734.00302,1741759199999,60078182.276627,117679,418.45811,34256537.5791625
1741759200000,81987.44,81987.44,81296.0,81425.98,774.02218,1741762799999,63173079.9997039,132173,289.03047,23598319.4842622
1741762800000,81425.97,82541.47,81332.66,82447.79,1412.35169,1741766399999,115709042.2704847,257563,900.21584,73790246.1821617
1741766400000,82447.78,82841.82,82000.29,82689.67,1582.29339,1741769999999,130530672.162945,312694,726.37613,59947661.2190363
1741770000000,82689.66,82933.32,82228.09,82680.06,1177.88498,1741773599999,97229185.6121101,205425,511.94131,42269967.5059376
1741773600000,82680.06,82771.05,82106.09,82492.67,1102.97753,1741777199999,90856136.5089871,135675,537.30103,44255115.0453373
1741777200000,82492.67,83076.79,82430.01,83004.45,1011.46578,1741780799999,83703801.5076519,135719,569.90885,47166213.4111226
1741780800000,83004.45,84539.85,82873.2,84069.0,3646.97894,1741784399999,305668480.6798946,408879,1919.96816,160971911.3046221
1741784400000,84069.01,84217.12,82357.44,82686.27,3372.60984,1741787999999,281332843.8249918,471937,1595.15947,133130289.4439127
1741788000000,82686.26,82920.35,81528.58,81535.72,2050.67834,1741791599999,168407317.6809651,427594,877.00688,72047465.4498559
1741791600000,81535.72,82013.4,80607.65,81738.97,2743.33871,1741795199999,222906135.9743367,388360,1342.67702,109152942.1900419
1741795200000,81738.97,82287.52,81626.64,81970.76,1321.98489,1741798799999,108364308.9034647,271106,670.17274,54947308.0227059
1741798800000,81970.77,82884.51,81780.01,81844.41,1198.71111,1741802399999,98794332.4987223,247714,651.35212,53701086.8953168
1741802400000,81844.41,82803.76,81723.0,82628.68,844.66253,1741805999999,69623771.7838836,204158,391.78828,32288870.5567567
1741806000000,82628.67,83165.46,82487.85,82915.93,850.153,1741809599999,70427117.7441985,168528,392.91189,32560098.8854538
1741809600000,82915.94,83189.23,82709.36,83124.95,576.74871,1741813199999,47883723.5434798,86356,249.80483,20737606.7930434
1741813200000,83124.95,83321.51,82852.29,83093.69,387.93382,1741816799999,32253934.6817476,84479,173.54992,14432459.5598292
1741816800000,83093.69,83693.0,83087.4,83651.15,607.96587,1741820399999,50740954.2561614,118361,339.9378,28368683.0988513
1741820400000,83651.15,83887.26,83409.09,83680.12,680.15952,1741823999999,56877358.2074527,113981,314.41094,26302087.7256591
1741824000000,83680.12,84000.0,83438.67,83444.88,1194.25124,1741827599999,99989337.5950264,168538,541.09323,45322375.8044681
1741827600000,83444.89,84222.0,83312.92,83919.68,950.45575,1741831199999,79650128.2902504,143421,609.67986,51105487.0961248
1741831200000,83919.69,84336.33,83743.14,83785.58,902.34187,1741834799999,75779891.9455304,147672,361.25383,30352641.540283
1741834800000,83785.59,84199.54,83542.53,83577.14,720.43836,1741838399999,60400080.8646186,159235,365.7215,30663606.0089697
1741838400000,83577.14,83709.03,83201.91,83286.63,739.22902,1741841999999,61683047.1752408,124111,286.13392,23873585.6560711
1741842000000,83286.63,83540.83,83077.0,83157.16,747.63636,1741845599999,62254054.9601703,137201,329.57061,27444092.4991952
1741845600000,83157.16,83329.42,82851.0,83292.6,814.14759,1741849199999,67641951.4578871,133549,395.2471,32840842.5306954
1741849200000,83292.6,83559.06,83127.98,83151.99,783.38238,1741852799999,65270189.4982827,110523,313.0113,26086705.0459659
1741852800000,83152.0,83262.58,82400.04,82973.35,822.40169,1741856399999,68110581.4098086,162126,331.43574,27444903.300634
1741856400000,82973.34,83522.61,82969.79,83426.87,964.97054,1741859999999,80385027.6299763,160804,495.1297,41241082.1864442
1741860000000,83426.87,83488.43,83001.0,83191.67,754.49967,1741863599999,62802951.608795,118677,327.42455,27254428.9212326
1741863600000,83191.67,83229.42,82708.29,82975.86,657.69577,1741867199999,54539650.9850142,133334,273.48617,22676452.4749855
1741867200000,82975.86,83900.0,82286.0,82517.99,1673.24224,1741870799999,138816148.3463182,236470,840.46537,69784283.7261802
1741870800000,82518.0,83111.64,81600.0,81777.15,2056.53095,1741874399999,169562757.8209216,388974,842.1231,69508402.2853872
1741874400000,81777.15,82524.46,81546.52,82009.5,1725.43591,1741877999999,141550306.8226446,368810,878.37934,72080048.6096701
1741878000000,82009.51,82193.66,80954.29,81044.72,2175.89338,1741881599999,177161899.2251217,316523,909.32875,74043253.9136215
1741881600000,81044.72,81264.73,80666.0,80876.36,1686.93991,1741885199999,136584803.6357607,247494,772.46041,62534669.272205
1741885200000,80876.36,80893.02,79939.9,80064.0,2988.91877,1741888799999,240125767.5603375,311785,1278.08129,102695093.5742698
1741888800000,80063.99,80957.84,79996.65,80820.05,1638.17538,1741892399999,132098796.8080286,231274,847.28802,68301056.6554411
1741892400000,80820.05,81031.81,80137.47,80211.4,1081.83567,1741895999999,87124552.7565532,173189,538.05923,43340702.9466853
1741896000000,80210.4,80735.83,80189.89,80379.05,770.63142,1741899599999,62023552.7532406,126520,418.78048,33709630.4104065
1741899600000,80379.05,80882.65,80280.66,80819.99,713.67943,1741903199999,57520355.5794484,93348,508.92301,41017484.0008026
1741903200000,80819.99,81400.0,80730.48,81395.54,550.15428,1741906799999,44586104.4314607,83506,361.15035,29274246.8953829
1741906800000,81395.54,81484.23,81046.57,81115.78,433.38654,1741910399999,35208172.0789528,90009,188.95449,15350355.7668252
1741910400000,81115.78,81694.41,80818.84,81503.31,721.32303,1741913999999,58619261.2186674,120170,392.42863,31894586.2938877
1741914000000,81503.31,81876.17,81206.04,81603.08,506.51801,1741917599999,41299933.0275439,100487,249.24944,20331411.7888571
1741917600000,81603.07,82270.51,81588.51,82226.98,714.90216,1741921199999,58572676.8437617,105759,406.04248,33272888.3190857
1741921200000,82226.98,82247.7,81708.96,81888.77,803.86317,1741924799999,65859959.4973113,84755,185.93832,15236671.3996995
1741924800000,81888.77,82040.0,81841.99,81948.16,371.30991,1741928399999,30431273.8026798,59622,178.89842,14661223.0238162
1741928400000,81948.17,82218.03,81820.22,82141.96,622.41868,1741931999999,51029783.1609984,61761,272.78661,22369925.8520037
1741932000000,82141.96,82191.22,81780.08,82038.09,405.28499,1741935599999,33214553.665427,68281,145.13112,11894168.2334685
1741935600000,82038.09,82454.5,81895.95,82170.85,622.58387,1741939199999,51167440.0034326,80858,361.11371,29682794.3330462
1741939200000,82170.84,82647.21,82170.84,82593.44,641.79384,1741942799999,52925173.0041288,109025,389.88473,32153424.5215641
1741942800000,82593.45,82940.34,82569.31,82776.5,710.88441,1741946399999,58850446.9864925,95028,345.24629,28578591.8261944
1741946400000,82776.51,83300.01,82672.29,83042.22,1268.05152,1741949999999,105308839.5773541,94440,732.14836,60809412.8196476
1741950000000,83042.21,83348.46,82975.33,83253.15,719.70825,1741953599999,59855896.1769568,96940,383.78334,31920023.3677098
1741953600000,83253.15,83526.96,83052.41,83420.87,921.32806,1741957199999,76771117.9779205,104328,471.03484,39261294.1887704
1741957200000,83420.87,83888.0,83040.83,83602.16,1846.65606,1741960799999,154229718.3202835,225378,1056.7134,88292906.137209
1741960800000,83602.15,83602.15,82640.59,83524.8,3070.46253,1741964399999,255163336.0995254,387899,1554.24681,129178219.974094
1741964400000,83524.8,85309.71,83524.8,84724.58,5578.42625,1741967999999,472400303.8041449,423320,3251.61428,275296205.4645458
1741968000000,84724.58,84950.0,83949.19,84787.37,2261.19233,1741971599999,191164454.6227554,272661,1203.68529,101801694.287684
1741971600000,84787.37,84838.0,84194.01,84365.18,861.11789,1741975199999,72736603.0363727,182737,402.26652,33970526.4178372
1741975200000,84365.18,84726.42,84203.66,84570.54,803.03307,1741978799999,67833812.7130907,144627,423.01165,35733483.108154
1741978800000,84570.54,84929.45,84458.44,84554.0,737.1922,1741982399999,62428146.0148981,130095,342.78781,29031617.7079176
1741982400000,84554.0,84554.01,83717.69,84127.2,1000.5735,1741985999999,84164063.7265018,132374,471.23705,39645479.279802
1741986000000,84127.21,84299.7,83953.57,84205.79,383.76632,1741989599999,32299915.0621333,68995,197.43212,16618732.3825029
1741989600000,84205.79,84512.05,84105.73,84438.06,849.70705,1741993199999,71671827.5044725,81167,529.83084,44695129.1416995
1741993200000,84438.07,84445.2,83950.06,83983.2,436.43045,1741996799999,36731059.6943185,60280,136.37482,11477057.1489831
1741996800000,83983.19,84351.88,83964.57,84297.14,404.85017,1742000399999,34090452.5798683,71871,242.18318,20395179.9125052
1742000400000,84297.13,84583.04,84107.27,84353.85,433.0424,1742003999999,36517772.7725526,68989,216.06572,18229268.8550413
1742004000000,84353.85,84632.08,84160.37,84557.95,452.46432,1742007599999,38189317.1821554,67388,271.14293,22887389.5690889
1742007600000,84557.96,84676.28,84418.38,84491.99,510.72249,1742011199999,43175485.2871101,63991,260.36188,22013000.8948468
1742011200000,84492.0,84559.0,84300.04,84456.57,295.90084,1742014799999,24986226.7784106,42998,158.41154,13376409.8819388
1742014800000,84456.58,84478.03,84266.25,84266.26,264.13452,1742018399999,22282934.8184192,31097,95.0937,8021879.4009773
1742018400000,84266.26,84308.16,84160.37,84183.28,311.33661,1742021999999,26218321.4460694,38093,102.4862,8631778.4246764
1742022000000,84183.28,84192.21,83791.09,83827.31,916.14417,1742025599999,76936936.2507269,72812,254.71367,21389592.0699458
1742025600000,83827.32,84032.9,83618.0,83891.36,779.80417,1742029199999,65373203.0939405,74162,310.0403,25991831.8340823
1742029200000,83891.37,83975.22,83710.32,83966.95,949.50063,1742032799999,79603400.1211048,62942,391.6626,32839800.207941
1742032800000,83966.95,83994.11,83667.23,83912.19,385.90322,1742036399999,32351361.113511,57645,170.63452,14307212.308678
1742036400000,83912.19,84184.58,83842.95,84103.74,436.48745,1742039999999,36677336.7918157,51675,314.86144,26457952.7230497
1742040000000,84103.74,84272.19,84010.58,84136.53,638.42673,1742043599999,53742720.6311988,55147,286.38862,24107980.3648574
1742043600000,84136.53,84499.74,84132.08,84460.0,810.2508,1742047199999,68346199.6760932,73206,486.98594,41078934.9599948
1742047200000,84459.99,84459.99,84106.83,84131.75,859.8038,1742050799999,72416511.0083957,75319,234.43535,19752272.6881834
1742050800000,84131.75,84408.6,84131.75,84346.02,487.41953,1742054399999,41093994.2721032,65441,302.00783,25462438.9480838
1742054400000,84346.03,84498.72,84196.0,84362.91,680.60018,1742057999999,57407749.6071596,64136,362.59635,30585562.4509484
1742058000000,84362.9,84495.43,84277.66,84422.25,392.01683,1742061599999,33091261.0855561,49099,218.87392,18474803.9506336
1742061600000,84422.25,84476.46,84125.01,84223.29,284.29156,1742065199999,23961834.5108714,48331,89.46192,7541918.2398862
1742065200000,84223.28,84320.49,84076.92,84299.98,324.78211,1742068799999,27343664.5879324,42779,82.90264,6982052.1631132
1742068800000,84299.99,84450.0,84299.98,84389.31,174.96258,1742072399999,14766925.039083,40730,104.60049,8828135.1749491
1742072400000,84389.31,84467.7,84237.58,84388.73,199.25715,1742075999999,16812743.0455955,42518,92.21762,7781466.0340855
1742076000000,84388.73,84450.1,84322.82,84382.65,161.41378,1742079599999,13620778.7913528,41752,71.158,6004638.9836707
1742079600000,84382.65,84411.69,84268.4,84338.44,171.21716,1742083199999,14438541.3427243,27549,76.00492,6409830.2119884
1742083200000,84338.44,84391.06,84213.03,84253.52,183.74346,1742086799999,15487450.4936373,43105,91.41024,7704699.3576326
1742086800000,84253.53,84277.03,83840.0,83869.31,457.47235,1742090399999,38449598.6718688,61501,148.11204,12449512.0547324
1742090400000,83869.32,84130.39,83733.86,83966.05,320.67384,1742093999999,26906709.5942658,68538,145.11688,12178749.562846
1742094000000,83966.05,84393.72,83906.26,84332.34,252.10048,1742097599999,21214788.744337,44515,148.32944,12482534.9822491
1742097600000,84332.35,84418.0,84245.98,84408.97,266.06424,1742101199999,22444422.6837864,38614,185.16009,15620845.1490726
1742101200000,84408.97,84411.85,84305.95,84395.31,207.70079,1742104799999,17523012.2182399,27757,115.30931,9728603.9575717
1742104800000,84395.31,84400.0,84228.0,84228.0,145.78217,1742108399999,12292431.6165769,26216,52.0948,4392791.5737806
1742108400000,84228.01,84373.64,83972.57,84273.96,345.16527,1742111999999,29063850.3260499,50112,179.11849,15084410.9504559
1742112000000,84273.95,84335.43,84162.83,84268.36,218.05774,1742115599999,18369313.9274917,35700,123.10413,10369455.6910438
1742115600000,84268.36,84271.03,83800.0,83897.02,456.91285,1742119199999,38383208.4880214,67425,159.81288,13424594.9576692
1742119200000,83897.02,84066.92,83649.04,83666.98,458.6363,1742122799999,38434537.6153534,72795,196.45935,16469872.5301497
1742122800000,83666.98,83691.61,82381.46,82410.02,1849.0388,1742126399999,153202538.8513362,235410,686.35282,56848096.4159785
1742126400000,82410.01,82931.41,82400.0,82755.89,1045.99634,1742129999999,86462625.3044747,143815,583.84918,48264342.9637803
1742130000000,82755.89,83151.81,82498.38,82596.1,1101.71905,1742133599999,91245067.9927173,150921,510.75313,42315798.8739014
1742133600000,82596.09,83385.97,82575.36,83373.16,862.87399,1742137199999,71547110.2157221,143442,461.23847,38250198.4114331
1742137200000,83373.15,83508.95,82981.14,83320.83,771.86427,1742140799999,64267260.074258,139248,417.87283,34799903.8264704
1742140800000,83320.83,85117.04,83293.42,83634.53,3344.71639,1742144399999,282015006.2873966,398465,1820.13981,153548560.8971083
1742144400000,83633.49,84118.56,83483.45,83913.22,905.46005,1742147999999,75882850.6348497,158886,450.48668,37758580.5879351
1742148000000,83913.22,84094.52,83633.14,83701.75,531.09149,1742151599999,44534312.0644344,115550,245.93124,20625947.6840658
1742151600000,83701.76,83727.28,82562.36,83098.47,1100.6719,1742155199999,91441057.2740055,222580,451.51123,37500218.9936507
1742155200000,83098.47,83453.01,82910.77,83216.98,547.08888,1742158799999,45499346.3319522,109684,278.00051,23125609.2672048
1742158800000,83216.99,83224.31,82688.82,82766.52,482.34007,1742162399999,39988600.1011186,87407,229.94703,19060437.379274
1742162400000,82766.51,82846.0,82090.7,82093.71,911.28605,1742165999999,75082093.9666618,182613,370.12128,30492052.0575811
1742166000000,82093.72,82632.0,81981.12,82574.53,829.66854,1742169599999,68319362.818167,143648,455.72131,37541646.9501609
1742169600000,82574.52,83156.5,82523.0,83054.91,514.41819,1742173199999,42613862.5327788,100373,285.20946,23632416.0451299
1742173200000,83054.9,83400.0,82825.55,83233.8,552.38898,1742176799999,45910299.4215486,114762,271.85972,22600405.1453753
1742176800000,83233.8,83375.35,82981.68,83212.51,364.65635,1742180399999,30335904.1697655,83544,186.46359,15511343.9296714
1742180400000,83212.51,83725.39,83212.5,83675.65,708.95371,1742183999999,59208243.8875247,97295,379.8999,31725978.2739562
1742184000000,83675.64,83869.77,83522.0,83615.53,468.72749,1742187599999,39239509.1495917,75978,221.85057,18574938.2339206
1742187600000,83615.53,83615.53,83120.0,83120.0,603.93675,1742191199999,50311526.010963,80401,212.25427,17681293.6376332
1742191200000,83120.01,83295.07,82682.62,83220.91,642.44701,1742194799999,53370538.2956052,108501,256.31065,21289782.1396585
1742194800000,83220.91,83636.36,83212.83,83567.87,721.46174,1742198399999,60158350.860694,111403,397.16027,33118345.3481179
1742198400000,83567.88,83719.39,83221.18,83547.17,511.92445,1742201999999,42734627.9023655,83153,266.66276,22259651.9900975
1742202000000,83547.16,83783.02,83431.09,83664.31,550.97551,1742205599999,46076157.4205434,77190,302.0514,25265372.6818718
